feature,importance
mean_smoothness mean_concave_points,0.00017629808
texture_error worst_concave_points,0.00014305371
mean_texture smoothness_error,0.00013965245
mean_area concavity_error,0.00013643086
mean_concave_points worst_perimeter,7.829096e-05
mean_fractal_dimension smoothness_error,5.4098007e-05
perimeter_error worst_concavity,0.0
mean_radius mean_concavity,0.0
area_error concavity_error,0.0
area_error compactness_error,0.0
mean_radius mean_area,0.0
area_error smoothness_error,0.0
compactness_error concavity_error,0.0
area_error^2,0.0
compactness_error worst_perimeter,0.0
perimeter_error worst_smoothness,0.0
compactness_error worst_texture,0.0
perimeter_error worst_compactness,0.0
perimeter_error worst_symmetry,0.0
smoothness_error worst_fractal_dimension,0.0
perimeter_error concave_points_error,0.0
perimeter_error worst_fractal_dimension,0.0
compactness_error worst_radius,0.0
compactness_error^2,0.0
mean_radius mean_symmetry,0.0
smoothness_error concavity_error,0.0
smoothness_error worst_radius,0.0
perimeter_error worst_radius,0.0
smoothness_error^2,0.0
mean_radius mean_fractal_dimension,0.0
area_error worst_concavity,0.0
area_error worst_compactness,0.0
mean_radius mean_concave_points,0.0
compactness_error worst_smoothness,0.0
mean_radius texture_error,0.0
area_error worst_perimeter,0.0
mean_radius compactness_error,0.0
smoothness_error worst_texture,0.0
perimeter_error worst_area,0.0
smoothness_error worst_perimeter,0.0
area_error worst_radius,0.0
smoothness_error worst_area,0.0
perimeter_error worst_perimeter,0.0
area_error fractal_dimension_error,0.0
smoothness_error worst_compactness,0.0
smoothness_error worst_concavity,0.0
area_error symmetry_error,0.0
smoothness_error worst_concave_points,0.0
area_error concave_points_error,0.0
perimeter_error worst_concave_points,0.0
concave_points_error worst_radius,0.0
compactness_error worst_compactness,0.0
worst_perimeter,0.0
concave_points_error,0.0
worst_perimeter worst_concave_points,0.0
worst_perimeter worst_concavity,0.0
worst_perimeter worst_compactness,0.0
worst_perimeter worst_area,0.0
worst_perimeter^2,0.0
worst_radius,0.0
worst_texture worst_compactness,0.0
worst_area^2,0.0
worst_compactness,0.0
worst_concavity,0.0
worst_radius worst_concave_points,0.0
worst_radius worst_concavity,0.0
worst_radius worst_compactness,0.0
worst_radius worst_area,0.0
worst_radius worst_perimeter,0.0
worst_perimeter worst_fractal_dimension,0.0
texture_error,0.0
worst_radius^2,0.0
worst_compactness worst_concave_points,0.0
mean_perimeter,0.0
worst_symmetry^2,0.0
worst_concave_points worst_symmetry,0.0
worst_concave_points^2,0.0
worst_concavity worst_fractal_dimension,0.0
worst_concavity worst_concave_points,0.0
worst_concavity^2,0.0
worst_compactness worst_concavity,0.0
worst_area worst_concavity,0.0
worst_compactness^2,0.0
worst_smoothness worst_fractal_dimension,0.0
worst_smoothness worst_concave_points,0.0
worst_smoothness worst_concavity,0.0
mean_concavity,0.0
mean_concave_points,0.0
mean_symmetry,0.0
worst_fractal_dimension,0.0
fractal_dimension_error worst_fractal_dimension,0.0
compactness_error worst_concavity,0.0
concavity_error worst_smoothness,0.0
concave_points_error worst_perimeter,0.0
perimeter_error compactness_error,0.0
concave_points_error fractal_dimension_error,0.0
concave_points_error^2,0.0
concavity_error worst_symmetry,0.0
concavity_error worst_concavity,0.0
concavity_error worst_compactness,0.0
concavity_error worst_area,0.0
concave_points_error worst_compactness,0.0
concavity_error worst_perimeter,0.0
concavity_error worst_radius,0.0
concavity_error fractal_dimension_error,0.0
concavity_error symmetry_error,0.0
concavity_error concave_points_error,0.0
concavity_error^2,0.0
compactness_error worst_concave_points,0.0
concave_points_error worst_area,0.0
concave_points_error worst_concavity,0.0
fractal_dimension_error worst_concave_points,0.0
symmetry_error worst_concave_points,0.0
fractal_dimension_error worst_concavity,0.0
fractal_dimension_error worst_compactness,0.0
fractal_dimension_error worst_area,0.0
fractal_dimension_error worst_perimeter,0.0
fractal_dimension_error worst_radius,0.0
fractal_dimension_error^2,0.0
symmetry_error worst_fractal_dimension,0.0
symmetry_error worst_concavity,0.0
concave_points_error worst_concave_points,0.0
symmetry_error worst_smoothness,0.0
symmetry_error worst_area,0.0
symmetry_error worst_perimeter,0.0
symmetry_error worst_texture,0.0
mean_radius^2,0.0
symmetry_error^2,0.0
concave_points_error worst_symmetry,0.0
perimeter_error concavity_error,0.0
mean_perimeter concavity_error,0.0
perimeter_error smoothness_error,0.0
mean_compactness mean_concave_points,0.0
mean_compactness fractal_dimension_error,0.0
mean_texture worst_compactness,0.0
mean_compactness concave_points_error,0.0
mean_compactness concavity_error,0.0
mean_compactness area_error,0.0
mean_compactness perimeter_error,0.0
mean_compactness texture_error,0.0
mean_compactness mean_symmetry,0.0
mean_compactness^2,0.0
perimeter_error area_error,0.0
mean_texture worst_fractal_dimension,0.0
mean_smoothness worst_concavity,0.0
mean_perimeter^2,0.0
mean_smoothness worst_perimeter,0.0
mean_perimeter mean_area,0.0
mean_perimeter mean_smoothness,0.0
mean_smoothness fractal_dimension_error,0.0
mean_smoothness symmetry_error,0.0
mean_compactness worst_radius,0.0
mean_compactness worst_perimeter,0.0
mean_compactness worst_smoothness,0.0
mean_compactness worst_compactness,0.0
mean_concavity fractal_dimension_error,0.0
mean_concavity symmetry_error,0.0
mean_concavity concave_points_error,0.0
mean_concavity concavity_error,0.0
mean_concavity compactness_error,0.0
mean_concavity smoothness_error,0.0
mean_concavity area_error,0.0
mean_concavity perimeter_error,0.0
mean_concavity texture_error,0.0
mean_concavity mean_fractal_dimension,0.0
mean_concavity mean_symmetry,0.0
mean_concavity mean_concave_points,0.0
mean_concavity^2,0.0
mean_compactness worst_fractal_dimension,0.0
mean_compactness worst_symmetry,0.0
mean_compactness worst_concave_points,0.0
mean_compactness worst_concavity,0.0
mean_smoothness concave_points_error,0.0
mean_smoothness concavity_error,0.0
mean_smoothness smoothness_error,0.0
mean_perimeter smoothness_error,0.0
mean_area mean_symmetry,0.0
mean_area mean_concave_points,0.0
mean_area mean_concavity,0.0
mean_area mean_compactness,0.0
mean_area mean_smoothness,0.0
mean_area^2,0.0
mean_perimeter worst_fractal_dimension,0.0
mean_perimeter worst_symmetry,0.0
mean_perimeter worst_concave_points,0.0
mean_perimeter worst_concavity,0.0
mean_perimeter worst_compactness,0.0
mean_perimeter worst_smoothness,0.0
mean_perimeter worst_area,0.0
mean_perimeter worst_perimeter,0.0
mean_perimeter compactness_error,0.0
mean_perimeter worst_radius,0.0
mean_perimeter fractal_dimension_error,0.0
mean_area mean_fractal_dimension,0.0
mean_area texture_error,0.0
mean_perimeter mean_compactness,0.0
mean_area perimeter_error,0.0
mean_perimeter mean_concavity,0.0
mean_smoothness texture_error,0.0
mean_perimeter mean_concave_points,0.0
mean_perimeter mean_symmetry,0.0
mean_smoothness mean_symmetry,0.0
mean_perimeter radius_error,0.0
mean_perimeter texture_error,0.0
mean_area worst_symmetry,0.0
mean_area worst_concavity,0.0
mean_area worst_compactness,0.0
mean_area worst_area,0.0
mean_area worst_perimeter,0.0
mean_perimeter perimeter_error,0.0
mean_area worst_radius,0.0
mean_area fractal_dimension_error,0.0
mean_area compactness_error,0.0
mean_perimeter area_error,0.0
mean_concavity worst_radius,0.0
mean_texture concave_points_error,0.0
mean_concavity worst_perimeter,0.0
radius_error fractal_dimension_error,0.0
radius_error concavity_error,0.0
radius_error compactness_error,0.0
radius_error smoothness_error,0.0
radius_error area_error,0.0
radius_error perimeter_error,0.0
radius_error texture_error,0.0
radius_error^2,0.0
mean_fractal_dimension worst_concave_points,0.0
mean_fractal_dimension worst_concavity,0.0
mean_fractal_dimension worst_compactness,0.0
mean_fractal_dimension worst_perimeter,0.0
mean_radius worst_area,0.0
mean_fractal_dimension worst_radius,0.0
mean_fractal_dimension concave_points_error,0.0
mean_fractal_dimension concavity_error,0.0
mean_fractal_dimension area_error,0.0
mean_fractal_dimension perimeter_error,0.0
radius_error concave_points_error,0.0
radius_error worst_radius,0.0
mean_radius worst_concavity,0.0
radius_error worst_texture,0.0
perimeter_error^2,0.0
mean_radius concavity_error,0.0
mean_radius concave_points_error,0.0
mean_radius fractal_dimension_error,0.0
texture_error worst_perimeter,0.0
texture_error worst_texture,0.0
texture_error worst_radius,0.0
mean_radius worst_radius,0.0
texture_error symmetry_error,0.0
texture_error concave_points_error,0.0
texture_error concavity_error,0.0
texture_error smoothness_error,0.0
texture_error^2,0.0
radius_error worst_compactness,0.0
mean_perimeter concave_points_error,0.0
mean_radius worst_perimeter,0.0
radius_error worst_perimeter,0.0
mean_fractal_dimension texture_error,0.0
mean_fractal_dimension^2,0.0
mean_concavity worst_area,0.0
mean_concave_points worst_concavity,0.0
mean_concave_points worst_smoothness,0.0
mean_concave_points worst_area,0.0
mean_texture texture_error,0.0
mean_concave_points fractal_dimension_error,0.0
mean_concave_points symmetry_error,0.0
mean_concave_points concavity_error,0.0
mean_concave_points compactness_error,0.0
mean_texture concavity_error,0.0
mean_concave_points mean_fractal_dimension,0.0
mean_concave_points mean_symmetry,0.0
mean_concave_points^2,0.0
mean_concavity worst_fractal_dimension,0.0
mean_concavity worst_symmetry,0.0
mean_concavity worst_concave_points,0.0
mean_concavity worst_concavity,0.0
mean_concavity worst_compactness,0.0
mean_concavity worst_smoothness,0.0
mean_concave_points worst_compactness,0.0
mean_texture mean_concavity,0.0
mean_radius worst_concave_points,0.0
mean_concave_points worst_fractal_dimension,0.0
mean_symmetry worst_symmetry,0.0
mean_radius worst_symmetry,0.0
mean_symmetry worst_concavity,0.0
mean_symmetry worst_compactness,0.0
mean_symmetry worst_smoothness,0.0
mean_texture mean_perimeter,0.0
mean_symmetry worst_perimeter,0.0
mean_symmetry worst_texture,0.0
mean_symmetry fractal_dimension_error,0.0
mean_symmetry concave_points_error,0.0
mean_symmetry concavity_error,0.0
mean_symmetry compactness_error,0.0
mean_symmetry smoothness_error,0.0
mean_texture mean_compactness,0.0
mean_symmetry perimeter_error,0.0
mean_symmetry radius_error,0.0
mean_symmetry^2,0.0
worst_fractal_dimension^2,0.0
